duelist_id,duelist_name,card_id,deck,sa_pow,bcd,sa_tec
24,"Anubis l'Archimage",59,4,0,0,0
24,"Anubis l'Archimage",60,4,0,0,0
24,"Anubis l'Archimage",61,4,0,0,0
24,"Anubis l'Archimage",64,4,0,0,0
24,"Anubis l'Archimage",65,4,0,0,0
24,"Anubis l'Archimage",67,48,0,0,0
24,"Anubis l'Archimage",68,32,0,0,0
24,"Anubis l'Archimage",70,0,24,26,21
24,"Anubis l'Archimage",72,4,0,0,0
24,"Anubis l'Archimage",76,4,0,0,0
24,"Anubis l'Archimage",77,0,24,26,21
24,"Anubis l'Archimage",80,4,24,26,21
24,"Anubis l'Archimage",91,16,0,0,0
24,"Anubis l'Archimage",92,48,0,0,0
24,"Anubis l'Archimage",103,4,0,0,0
24,"Anubis l'Archimage",109,4,24,26,21
24,"Anubis l'Archimage",110,4,0,0,0
24,"Anubis l'Archimage",112,4,0,0,0
24,"Anubis l'Archimage",115,4,24,26,21
24,"Anubis l'Archimage",116,0,24,26,21
24,"Anubis l'Archimage",118,4,0,0,0
24,"Anubis l'Archimage",119,4,24,26,21
24,"Anubis l'Archimage",120,4,0,0,0
24,"Anubis l'Archimage",121,4,24,26,21
24,"Anubis l'Archimage",125,0,22,22,20
24,"Anubis l'Archimage",132,4,0,0,0
24,"Anubis l'Archimage",138,4,0,0,0
24,"Anubis l'Archimage",140,4,0,0,0
24,"Anubis l'Archimage",141,4,22,22,20
24,"Anubis l'Archimage",146,4,0,0,0
24,"Anubis l'Archimage",149,0,22,22,20
24,"Anubis l'Archimage",153,4,0,0,0
24,"Anubis l'Archimage",157,0,22,22,20
24,"Anubis l'Archimage",158,0,22,22,20
24,"Anubis l'Archimage",162,4,0,0,0
24,"Anubis l'Archimage",163,16,0,0,0
24,"Anubis l'Archimage",164,4,22,22,20
24,"Anubis l'Archimage",165,4,0,0,0
24,"Anubis l'Archimage",166,0,22,22,20
24,"Anubis l'Archimage",169,4,0,0,0
24,"Anubis l'Archimage",171,4,22,22,20
24,"Anubis l'Archimage",172,4,0,0,0
24,"Anubis l'Archimage",180,0,22,22,20
24,"Anubis l'Archimage",181,4,0,0,0
24,"Anubis l'Archimage",186,0,22,22,20
24,"Anubis l'Archimage",193,0,22,22,20
24,"Anubis l'Archimage",194,0,22,22,20
24,"Anubis l'Archimage",196,4,22,22,20
24,"Anubis l'Archimage",201,4,22,22,20
24,"Anubis l'Archimage",209,0,22,22,20
24,"Anubis l'Archimage",219,4,0,0,0
24,"Anubis l'Archimage",220,4,22,22,20
24,"Anubis l'Archimage",221,4,22,22,20
24,"Anubis l'Archimage",225,4,22,22,20
24,"Anubis l'Archimage",231,4,0,0,0
24,"Anubis l'Archimage",233,4,22,22,20
24,"Anubis l'Archimage",234,4,0,0,0
24,"Anubis l'Archimage",235,4,0,0,0
24,"Anubis l'Archimage",236,4,22,22,20
24,"Anubis l'Archimage",241,4,0,0,0
24,"Anubis l'Archimage",246,4,0,0,0
24,"Anubis l'Archimage",248,4,22,22,20
24,"Anubis l'Archimage",250,4,0,0,0
24,"Anubis l'Archimage",251,4,0,0,0
24,"Anubis l'Archimage",252,4,0,0,0
24,"Anubis l'Archimage",255,4,22,22,20
24,"Anubis l'Archimage",256,4,22,22,20
24,"Anubis l'Archimage",257,4,0,0,0
24,"Anubis l'Archimage",258,4,0,0,0
24,"Anubis l'Archimage",259,4,22,22,20
24,"Anubis l'Archimage",262,4,0,0,0
24,"Anubis l'Archimage",263,4,0,0,0
24,"Anubis l'Archimage",269,4,0,0,0
24,"Anubis l'Archimage",272,4,22,22,20
24,"Anubis l'Archimage",273,4,22,22,20
24,"Anubis l'Archimage",274,4,22,22,20
24,"Anubis l'Archimage",276,4,0,0,0
24,"Anubis l'Archimage",280,4,22,22,20
24,"Anubis l'Archimage",284,4,0,0,0
24,"Anubis l'Archimage",287,16,0,0,0
24,"Anubis l'Archimage",288,4,0,0,0
24,"Anubis l'Archimage",290,4,0,0,0
24,"Anubis l'Archimage",291,4,22,22,20
24,"Anubis l'Archimage",293,4,22,22,20
24,"Anubis l'Archimage",294,4,0,0,0
24,"Anubis l'Archimage",296,4,0,0,0
24,"Anubis l'Archimage",299,4,0,0,0
24,"Anubis l'Archimage",304,24,0,0,0
24,"Anubis l'Archimage",305,24,0,0,36
24,"Anubis l'Archimage",306,24,0,0,36
24,"Anubis l'Archimage",308,72,0,0,0
24,"Anubis l'Archimage",310,72,0,0,0
24,"Anubis l'Archimage",319,72,0,0,0
24,"Anubis l'Archimage",325,0,0,0,36
24,"Anubis l'Archimage",330,72,30,36,36
24,"Anubis l'Archimage",348,24,0,0,0
24,"Anubis l'Archimage",354,4,0,0,0
24,"Anubis l'Archimage",361,4,0,0,0
24,"Anubis l'Archimage",363,4,0,0,0
24,"Anubis l'Archimage",367,4,2,2,0
24,"Anubis l'Archimage",375,32,0,0,0
24,"Anubis l'Archimage",381,4,0,0,0
24,"Anubis l'Archimage",382,32,0,0,0
24,"Anubis l'Archimage",384,16,0,0,0
24,"Anubis l'Archimage",403,32,0,0,0
24,"Anubis l'Archimage",404,16,0,0,0
24,"Anubis l'Archimage",406,4,22,22,20
24,"Anubis l'Archimage",412,0,22,22,20
24,"Anubis l'Archimage",414,4,0,0,0
24,"Anubis l'Archimage",430,4,0,0,0
24,"Anubis l'Archimage",435,4,0,0,0
24,"Anubis l'Archimage",445,4,0,0,0
24,"Anubis l'Archimage",450,4,0,0,0
24,"Anubis l'Archimage",453,48,0,0,0
24,"Anubis l'Archimage",455,4,0,0,0
24,"Anubis l'Archimage",457,4,0,0,0
24,"Anubis l'Archimage",459,0,22,22,20
24,"Anubis l'Archimage",473,32,0,0,0
24,"Anubis l'Archimage",474,4,0,0,0
24,"Anubis l'Archimage",476,0,22,22,20
24,"Anubis l'Archimage",477,0,22,22,20
24,"Anubis l'Archimage",478,0,22,22,20
24,"Anubis l'Archimage",479,0,22,22,20
24,"Anubis l'Archimage",480,4,0,0,0
24,"Anubis l'Archimage",483,48,0,0,0
24,"Anubis l'Archimage",487,32,0,0,0
24,"Anubis l'Archimage",496,4,22,22,20
24,"Anubis l'Archimage",501,0,22,22,20
24,"Anubis l'Archimage",502,4,0,0,0
24,"Anubis l'Archimage",506,0,22,22,20
24,"Anubis l'Archimage",510,0,22,22,20
24,"Anubis l'Archimage",511,16,22,22,20
24,"Anubis l'Archimage",514,4,22,22,20
24,"Anubis l'Archimage",528,32,0,0,0
24,"Anubis l'Archimage",529,48,0,0,0
24,"Anubis l'Archimage",533,48,0,0,0
24,"Anubis l'Archimage",534,0,22,22,20
24,"Anubis l'Archimage",535,4,0,0,0
24,"Anubis l'Archimage",543,4,0,0,0
24,"Anubis l'Archimage",546,4,0,0,0
24,"Anubis l'Archimage",550,4,0,0,0
24,"Anubis l'Archimage",552,4,22,22,20
24,"Anubis l'Archimage",560,4,0,0,0
24,"Anubis l'Archimage",561,4,0,0,0
24,"Anubis l'Archimage",566,4,0,0,0
24,"Anubis l'Archimage",567,4,22,22,20
24,"Anubis l'Archimage",570,4,0,0,0
24,"Anubis l'Archimage",574,4,0,0,0
24,"Anubis l'Archimage",575,48,0,0,0
24,"Anubis l'Archimage",576,4,22,22,20
24,"Anubis l'Archimage",579,0,22,22,20
24,"Anubis l'Archimage",584,4,0,0,0
24,"Anubis l'Archimage",587,16,0,0,0
24,"Anubis l'Archimage",588,4,0,0,0
24,"Anubis l'Archimage",589,0,22,22,20
24,"Anubis l'Archimage",594,48,22,0,0
24,"Anubis l'Archimage",597,16,0,0,0
24,"Anubis l'Archimage",599,4,0,0,0
24,"Anubis l'Archimage",600,4,0,0,0
24,"Anubis l'Archimage",601,4,0,0,0
24,"Anubis l'Archimage",603,4,0,0,0
24,"Anubis l'Archimage",607,4,0,0,0
24,"Anubis l'Archimage",608,4,22,22,20
24,"Anubis l'Archimage",609,0,22,22,20
24,"Anubis l'Archimage",614,32,0,0,0
24,"Anubis l'Archimage",615,4,0,0,0
24,"Anubis l'Archimage",616,4,0,0,0
24,"Anubis l'Archimage",620,4,42,42,42
24,"Anubis l'Archimage",627,48,0,0,0
24,"Anubis l'Archimage",637,32,0,0,0
24,"Anubis l'Archimage",638,32,22,22,0
24,"Anubis l'Archimage",643,4,22,22,20
24,"Anubis l'Archimage",647,4,0,0,0
24,"Anubis l'Archimage",662,0,0,0,40
24,"Anubis l'Archimage",672,24,0,0,0
24,"Anubis l'Archimage",678,24,0,0,0
24,"Anubis l'Archimage",683,0,0,0,26
24,"Anubis l'Archimage",684,0,0,0,26
24,"Anubis l'Archimage",688,0,0,0,26
24,"Anubis l'Archimage",717,48,0,0,0
25,"Mage de la Montagne",4,24,0,0,0
25,"Mage de la Montagne",7,32,0,0,0
25,"Mage de la Montagne",9,0,72,72,56
25,"Mage de la Montagne",10,32,0,0,0
25,"Mage de la Montagne",13,32,0,0,0
25,"Mage de la Montagne",20,0,8,6,4
25,"Mage de la Montagne",24,0,72,72,56
25,"Mage de la Montagne",31,32,0,0,0
25,"Mage de la Montagne",39,32,0,0,0
25,"Mage de la Montagne",45,24,0,0,0
25,"Mage de la Montagne",58,0,72,72,56
25,"Mage de la Montagne",62,32,0,0,0
25,"Mage de la Montagne",94,32,12,10,0
25,"Mage de la Montagne",111,0,12,10,0
25,"Mage de la Montagne",112,0,11,10,8
25,"Mage de la Montagne",117,32,0,0,0
25,"Mage de la Montagne",122,32,0,0,0
25,"Mage de la Montagne",123,0,72,72,56
25,"Mage de la Montagne",125,32,0,0,0
25,"Mage de la Montagne",146,0,11,10,8
25,"Mage de la Montagne",153,0,11,10,8
25,"Mage de la Montagne",165,0,11,12,8
25,"Mage de la Montagne",167,0,72,74,56
25,"Mage de la Montagne",168,64,0,0,0
25,"Mage de la Montagne",186,32,0,0,0
25,"Mage de la Montagne",192,0,72,74,56
25,"Mage de la Montagne",234,0,11,12,8
25,"Mage de la Montagne",241,0,11,12,8
25,"Mage de la Montagne",272,32,0,0,0
25,"Mage de la Montagne",289,0,72,74,56
25,"Mage de la Montagne",294,64,0,0,0
25,"Mage de la Montagne",296,32,0,0,0
25,"Mage de la Montagne",298,32,0,0,0
25,"Mage de la Montagne",300,32,0,0,0
25,"Mage de la Montagne",307,0,0,0,18
25,"Mage de la Montagne",308,0,0,0,18
25,"Mage de la Montagne",309,0,0,0,18
25,"Mage de la Montagne",311,0,0,0,18
25,"Mage de la Montagne",312,0,0,0,18
25,"Mage de la Montagne",320,64,0,0,0
25,"Mage de la Montagne",323,0,0,0,20
25,"Mage de la Montagne",327,0,0,0,20
25,"Mage de la Montagne",329,120,0,0,0
25,"Mage de la Montagne",332,160,20,32,36
25,"Mage de la Montagne",336,0,0,0,20
25,"Mage de la Montagne",338,0,0,0,36
25,"Mage de la Montagne",339,0,0,0,36
25,"Mage de la Montagne",340,0,0,0,36
25,"Mage de la Montagne",341,0,0,0,24
25,"Mage de la Montagne",342,0,0,0,10
25,"Mage de la Montagne",345,0,0,0,18
25,"Mage de la Montagne",348,40,0,0,0
25,"Mage de la Montagne",350,0,0,0,36
25,"Mage de la Montagne",357,32,0,0,0
25,"Mage de la Montagne",383,32,0,0,0
25,"Mage de la Montagne",384,0,11,12,8
25,"Mage de la Montagne",387,0,72,74,56
25,"Mage de la Montagne",393,0,72,74,56
25,"Mage de la Montagne",396,0,12,10,0
25,"Mage de la Montagne",397,0,72,74,56
25,"Mage de la Montagne",398,0,72,74,56
25,"Mage de la Montagne",399,0,72,74,60
25,"Mage de la Montagne",402,0,72,74,60
25,"Mage de la Montagne",408,0,12,10,0
25,"Mage de la Montagne",409,0,12,10,0
25,"Mage de la Montagne",411,0,72,74,60
25,"Mage de la Montagne",424,32,0,0,0
25,"Mage de la Montagne",425,32,0,0,0
25,"Mage de la Montagne",435,0,11,12,8
25,"Mage de la Montagne",437,0,12,10,0
25,"Mage de la Montagne",439,0,12,10,0
25,"Mage de la Montagne",450,0,11,12,8
25,"Mage de la Montagne",458,32,12,10,0
25,"Mage de la Montagne",459,32,0,0,0
25,"Mage de la Montagne",460,32,0,0,0
25,"Mage de la Montagne",461,32,0,0,0
25,"Mage de la Montagne",462,32,0,0,0
25,"Mage de la Montagne",463,32,0,0,0
25,"Mage de la Montagne",464,32,0,0,0
25,"Mage de la Montagne",465,32,0,0,0
25,"Mage de la Montagne",466,32,0,0,0
25,"Mage de la Montagne",468,32,0,0,0
25,"Mage de la Montagne",469,0,72,74,60
25,"Mage de la Montagne",473,0,12,10,0
25,"Mage de la Montagne",475,0,72,74,60
25,"Mage de la Montagne",480,0,11,12,8
25,"Mage de la Montagne",482,0,12,10,0
25,"Mage de la Montagne",484,0,70,72,60
25,"Mage de la Montagne",487,0,12,10,0
25,"Mage de la Montagne",491,32,0,0,0
25,"Mage de la Montagne",502,0,11,12,8
25,"Mage de la Montagne",504,0,70,72,60
25,"Mage de la Montagne",509,0,6,0,0
25,"Mage de la Montagne",521,32,12,10,0
25,"Mage de la Montagne",522,32,0,0,0
25,"Mage de la Montagne",527,0,70,72,60
25,"Mage de la Montagne",533,0,12,10,0
25,"Mage de la Montagne",538,32,0,0,0
25,"Mage de la Montagne",542,0,12,10,0
25,"Mage de la Montagne",547,0,70,72,60
25,"Mage de la Montagne",548,0,70,72,60
25,"Mage de la Montagne",552,32,0,0,0
25,"Mage de la Montagne",555,32,0,0,0
25,"Mage de la Montagne",557,0,12,10,0
25,"Mage de la Montagne",558,0,70,72,60
25,"Mage de la Montagne",561,32,0,0,0
25,"Mage de la Montagne",570,0,11,12,8
25,"Mage de la Montagne",571,32,0,0,0
25,"Mage de la Montagne",577,32,0,0,0
25,"Mage de la Montagne",580,0,11,12,8
25,"Mage de la Montagne",581,32,0,0,0
25,"Mage de la Montagne",595,32,0,0,0
25,"Mage de la Montagne",603,32,0,0,0
25,"Mage de la Montagne",604,64,0,0,0
25,"Mage de la Montagne",610,32,0,0,0
25,"Mage de la Montagne",618,0,11,10,0
25,"Mage de la Montagne",635,0,70,72,60
25,"Mage de la Montagne",636,32,0,0,0
25,"Mage de la Montagne",637,0,12,10,0
25,"Mage de la Montagne",655,0,0,0,18
25,"Mage de la Montagne",659,0,0,2,12
25,"Mage de la Montagne",665,0,0,0,8
25,"Mage de la Montagne",666,0,0,0,8
25,"Mage de la Montagne",671,0,0,0,8
25,"Mage de la Montagne",673,0,0,0,8
25,"Mage de la Montagne",674,0,0,0,8
25,"Mage de la Montagne",676,0,0,0,8
25,"Mage de la Montagne",677,0,0,0,8
25,"Mage de la Montagne",678,0,0,0,8
25,"Mage de la Montagne",679,0,0,0,8
25,"Mage de la Montagne",680,0,0,0,8
25,"Mage de la Montagne",681,0,0,0,12
25,"Mage de la Montagne",683,0,0,0,16
25,"Mage de la Montagne",690,0,0,0,12
25,"Mage de la Montagne",691,48,0,0,8
25,"Mage de la Montagne",692,0,0,0,8
25,"Mage de la Montagne",693,0,0,0,8
25,"Mage de la Montagne",694,0,0,0,8
25,"Mage de la Montagne",695,0,0,0,8
25,"Mage de la Montagne",697,0,0,0,8
25,"Mage de la Montagne",698,0,0,0,8
25,"Mage de la Montagne",699,0,0,0,8
25,"Mage de la Montagne",700,0,0,0,8
25,"Mage de la Montagne",707,0,6,0,0
25,"Mage de la Montagne",712,0,12,6,0
25,"Mage de la Montagne",713,0,2,0,0
25,"Mage de la Montagne",714,0,6,2,0
26,"Atenza l'Archimage",2,1,25,30,28
26,"Atenza l'Archimage",6,6,25,30,28
26,"Atenza l'Archimage",7,6,0,0,0
26,"Atenza l'Archimage",10,12,0,0,0
26,"Atenza l'Archimage",13,6,75,85,64
26,"Atenza l'Archimage",20,0,6,5,2
26,"Atenza l'Archimage",26,12,25,30,28
26,"Atenza l'Archimage",27,6,25,30,28
26,"Atenza l'Archimage",31,12,25,30,28
26,"Atenza l'Archimage",32,6,25,30,28
26,"Atenza l'Archimage",36,12,25,30,28
26,"Atenza l'Archimage",37,32,0,0,0
26,"Atenza l'Archimage",39,32,0,0,0
26,"Atenza l'Archimage",41,6,25,30,28
26,"Atenza l'Archimage",43,12,25,30,28
26,"Atenza l'Archimage",44,12,25,30,28
26,"Atenza l'Archimage",46,6,25,30,28
26,"Atenza l'Archimage",47,12,0,0,0
26,"Atenza l'Archimage",49,6,25,30,28
26,"Atenza l'Archimage",51,12,0,0,0
26,"Atenza l'Archimage",54,6,25,30,28
26,"Atenza l'Archimage",55,12,25,30,28
26,"Atenza l'Archimage",60,6,0,0,0
26,"Atenza l'Archimage",62,6,0,0,0
26,"Atenza l'Archimage",63,32,0,0,0
26,"Atenza l'Archimage",64,6,0,0,0
26,"Atenza l'Archimage",66,12,0,0,0
26,"Atenza l'Archimage",69,32,0,0,0
26,"Atenza l'Archimage",70,6,25,30,28
26,"Atenza l'Archimage",71,6,25,30,28
26,"Atenza l'Archimage",77,6,0,0,0
26,"Atenza l'Archimage",78,0,25,30,28
26,"Atenza l'Archimage",81,6,25,27,30
26,"Atenza l'Archimage",83,0,25,27,30
26,"Atenza l'Archimage",86,0,25,27,30
26,"Atenza l'Archimage",89,0,25,27,0
26,"Atenza l'Archimage",91,0,25,27,30
26,"Atenza l'Archimage",94,32,0,0,0
26,"Atenza l'Archimage",95,6,25,27,30
26,"Atenza l'Archimage",115,6,0,0,0
26,"Atenza l'Archimage",117,6,0,0,0
26,"Atenza l'Archimage",121,1,0,0,0
26,"Atenza l'Archimage",125,12,75,84,64
26,"Atenza l'Archimage",127,0,25,27,30
26,"Atenza l'Archimage",131,0,25,27,0
26,"Atenza l'Archimage",136,6,25,27,30
26,"Atenza l'Archimage",149,6,25,27,30
26,"Atenza l'Archimage",151,6,0,0,0
26,"Atenza l'Archimage",163,6,0,0,0
26,"Atenza l'Archimage",166,6,0,0,0
26,"Atenza l'Archimage",168,12,25,27,30
26,"Atenza l'Archimage",170,1,25,27,30
26,"Atenza l'Archimage",186,6,55,56,40
26,"Atenza l'Archimage",193,6,0,0,0
26,"Atenza l'Archimage",194,6,0,0,0
26,"Atenza l'Archimage",207,0,55,56,40
26,"Atenza l'Archimage",216,6,0,0,0
26,"Atenza l'Archimage",217,32,0,0,0
26,"Atenza l'Archimage",230,12,25,27,24
26,"Atenza l'Archimage",233,6,0,0,0
26,"Atenza l'Archimage",234,6,0,0,0
26,"Atenza l'Archimage",241,6,0,0,0
26,"Atenza l'Archimage",249,6,0,0,0
26,"Atenza l'Archimage",255,1,0,0,0
26,"Atenza l'Archimage",272,2,55,56,40
26,"Atenza l'Archimage",275,6,0,0,0
26,"Atenza l'Archimage",281,6,0,0,0
26,"Atenza l'Archimage",287,6,0,0,0
26,"Atenza l'Archimage",296,1,0,0,0
26,"Atenza l'Archimage",297,6,0,0,0
26,"Atenza l'Archimage",307,0,0,0,28
26,"Atenza l'Archimage",312,0,0,0,28
26,"Atenza l'Archimage",313,0,0,0,28
26,"Atenza l'Archimage",315,48,0,0,0
26,"Atenza l'Archimage",316,0,0,0,48
26,"Atenza l'Archimage",317,0,0,0,48
26,"Atenza l'Archimage",318,40,0,0,0
26,"Atenza l'Archimage",321,0,0,0,32
26,"Atenza l'Archimage",324,48,0,0,0
26,"Atenza l'Archimage",325,0,0,0,28
26,"Atenza l'Archimage",327,72,0,0,28
26,"Atenza l'Archimage",332,72,30,40,40
26,"Atenza l'Archimage",337,48,0,0,0
26,"Atenza l'Archimage",348,40,0,0,0
26,"Atenza l'Archimage",351,6,0,0,0
26,"Atenza l'Archimage",352,6,0,0,0
26,"Atenza l'Archimage",353,12,0,0,0
26,"Atenza l'Archimage",358,32,0,0,0
26,"Atenza l'Archimage",363,6,0,0,0
26,"Atenza l'Archimage",366,0,25,27,0
26,"Atenza l'Archimage",368,0,25,27,24
26,"Atenza l'Archimage",371,32,0,0,0
26,"Atenza l'Archimage",377,6,0,0,0
26,"Atenza l'Archimage",379,6,25,27,24
26,"Atenza l'Archimage",381,1,0,0,0
26,"Atenza l'Archimage",383,32,0,0,0
26,"Atenza l'Archimage",384,6,0,0,0
26,"Atenza l'Archimage",386,32,2,0,0
26,"Atenza l'Archimage",405,0,25,27,24
26,"Atenza l'Archimage",412,6,25,27,24
26,"Atenza l'Archimage",415,12,25,27,24
26,"Atenza l'Archimage",416,1,25,27,24
26,"Atenza l'Archimage",418,1,0,0,0
26,"Atenza l'Archimage",424,32,0,0,0
26,"Atenza l'Archimage",425,32,0,0,0
26,"Atenza l'Archimage",427,32,0,0,0
26,"Atenza l'Archimage",430,6,0,0,0
26,"Atenza l'Archimage",433,6,0,0,0
26,"Atenza l'Archimage",440,12,0,0,0
26,"Atenza l'Archimage",447,12,0,0,0
26,"Atenza l'Archimage",454,6,0,0,0
26,"Atenza l'Archimage",456,6,0,0,0
26,"Atenza l'Archimage",458,32,0,0,0
26,"Atenza l'Archimage",459,6,0,0,0
26,"Atenza l'Archimage",460,6,25,27,30
26,"Atenza l'Archimage",462,6,25,27,30
26,"Atenza l'Archimage",464,32,50,58,0
26,"Atenza l'Archimage",465,32,55,0,0
26,"Atenza l'Archimage",466,12,75,84,64
26,"Atenza l'Archimage",467,32,55,0,0
26,"Atenza l'Archimage",468,32,50,56,40
26,"Atenza l'Archimage",470,6,0,0,0
26,"Atenza l'Archimage",474,6,0,0,0
26,"Atenza l'Archimage",491,32,55,58,0
26,"Atenza l'Archimage",497,1,0,0,0
26,"Atenza l'Archimage",502,6,0,0,0
26,"Atenza l'Archimage",507,6,0,0,0
26,"Atenza l'Archimage",511,6,25,27,24
26,"Atenza l'Archimage",512,6,25,27,24
26,"Atenza l'Archimage",515,6,0,0,0
26,"Atenza l'Archimage",521,32,0,0,0
26,"Atenza l'Archimage",522,32,50,0,0
26,"Atenza l'Archimage",523,6,0,0,0
26,"Atenza l'Archimage",532,6,0,0,0
26,"Atenza l'Archimage",535,6,0,0,0
26,"Atenza l'Archimage",538,0,50,56,40
26,"Atenza l'Archimage",551,6,0,0,0
26,"Atenza l'Archimage",552,4,50,56,40
26,"Atenza l'Archimage",555,12,0,0,0
26,"Atenza l'Archimage",561,6,0,0,0
26,"Atenza l'Archimage",571,32,0,0,0
26,"Atenza l'Archimage",577,32,55,0,0
26,"Atenza l'Archimage",578,6,0,0,0
26,"Atenza l'Archimage",581,6,0,0,0
26,"Atenza l'Archimage",583,1,0,0,0
26,"Atenza l'Archimage",587,6,0,0,0
26,"Atenza l'Archimage",595,6,0,0,0
26,"Atenza l'Archimage",596,6,0,0,0
26,"Atenza l'Archimage",597,12,25,27,30
26,"Atenza l'Archimage",603,6,0,0,0
26,"Atenza l'Archimage",607,6,0,0,0
26,"Atenza l'Archimage",608,6,0,0,0
26,"Atenza l'Archimage",613,32,0,0,0
26,"Atenza l'Archimage",623,6,0,0,0
26,"Atenza l'Archimage",625,12,0,0,0
26,"Atenza l'Archimage",626,6,0,0,0
26,"Atenza l'Archimage",630,6,0,0,0
26,"Atenza l'Archimage",631,6,0,0,0
26,"Atenza l'Archimage",634,6,0,0,0
26,"Atenza l'Archimage",636,12,75,86,64
26,"Atenza l'Archimage",647,6,0,0,0
26,"Atenza l'Archimage",648,0,25,27,24
26,"Atenza l'Archimage",649,6,0,0,0
26,"Atenza l'Archimage",669,48,0,0,0
26,"Atenza l'Archimage",672,48,0,0,40
26,"Atenza l'Archimage",676,0,0,0,24
26,"Atenza l'Archimage",680,8,0,0,0
26,"Atenza l'Archimage",684,0,0,0,24
26,"Atenza l'Archimage",685,0,0,0,24
26,"Atenza l'Archimage",687,0,0,0,24
26,"Atenza l'Archimage",706,32,0,0,0
26,"Atenza l'Archimage",711,32,0,0,0
26,"Atenza l'Archimage",712,1,0,0,0
26,"Atenza l'Archimage",713,1,0,0,0
27,"Mage du Désert",5,0,18,18,16
27,"Mage du Désert",8,0,18,18,16
27,"Mage du Désert",11,40,80,0,0
27,"Mage du Désert",19,0,6,6,4
27,"Mage du Désert",28,20,0,0,0
27,"Mage du Désert",29,0,18,18,16
27,"Mage du Désert",30,20,0,0,0
27,"Mage du Désert",32,40,66,70,64
27,"Mage du Désert",36,40,0,0,0
27,"Mage du Désert",45,0,18,18,16
27,"Mage du Désert",47,0,18,18,16
27,"Mage du Désert",48,0,18,18,16
27,"Mage du Désert",59,20,34,36,32
27,"Mage du Désert",74,20,0,0,0
27,"Mage du Désert",79,40,80,0,0
27,"Mage du Désert",80,40,64,64,62
27,"Mage du Désert",81,40,64,64,62
27,"Mage du Désert",96,40,16,18,16
27,"Mage du Désert",97,40,16,18,16
27,"Mage du Désert",99,40,0,0,0
27,"Mage du Désert",100,0,16,18,16
27,"Mage du Désert",107,0,16,18,16
27,"Mage du Désert",108,20,16,18,16
27,"Mage du Désert",113,0,16,18,16
27,"Mage du Désert",114,0,16,18,16
27,"Mage du Désert",116,0,16,18,16
27,"Mage du Désert",129,0,16,18,16
27,"Mage du Désert",132,20,0,0,0
27,"Mage du Désert",134,0,16,18,16
27,"Mage du Désert",139,20,16,18,16
27,"Mage du Désert",143,0,16,18,16
27,"Mage du Désert",144,0,16,18,16
27,"Mage du Désert",145,0,16,18,16
27,"Mage du Désert",146,20,0,0,0
27,"Mage du Désert",147,0,16,18,16
27,"Mage du Désert",148,0,16,18,16
27,"Mage du Désert",153,20,0,0,0
27,"Mage du Désert",155,0,16,18,16
27,"Mage du Désert",156,0,16,18,16
27,"Mage du Désert",158,0,16,18,16
27,"Mage du Désert",160,0,16,18,16
27,"Mage du Désert",161,0,16,18,16
27,"Mage du Désert",173,0,16,18,16
27,"Mage du Désert",175,0,16,18,16
27,"Mage du Désert",176,0,16,18,16
27,"Mage du Désert",177,0,16,18,16
27,"Mage du Désert",178,0,16,18,16
27,"Mage du Désert",180,0,16,18,16
27,"Mage du Désert",183,0,16,18,16
27,"Mage du Désert",184,0,16,18,16
27,"Mage du Désert",187,0,16,18,16
27,"Mage du Désert",188,0,16,18,16
27,"Mage du Désert",189,0,16,18,16
27,"Mage du Désert",190,0,16,18,16
27,"Mage du Désert",195,0,16,18,16
27,"Mage du Désert",199,0,16,18,16
27,"Mage du Désert",203,0,16,18,16
27,"Mage du Désert",205,0,16,18,16
27,"Mage du Désert",206,0,16,18,16
27,"Mage du Désert",208,0,16,18,16
27,"Mage du Désert",209,0,16,18,16
27,"Mage du Désert",215,20,16,18,16
27,"Mage du Désert",218,20,52,48,52
27,"Mage du Désert",222,0,16,18,16
27,"Mage du Désert",224,0,16,18,16
27,"Mage du Désert",226,0,16,18,16
27,"Mage du Désert",228,20,0,0,0
27,"Mage du Désert",232,0,16,18,16
27,"Mage du Désert",239,0,16,18,16
27,"Mage du Désert",240,0,16,18,16
27,"Mage du Désert",241,20,0,0,0
27,"Mage du Désert",243,0,16,18,16
27,"Mage du Désert",244,20,0,0,0
27,"Mage du Désert",247,0,16,18,16
27,"Mage du Désert",253,0,16,18,16
27,"Mage du Désert",257,20,0,0,0
27,"Mage du Désert",263,20,0,0,0
27,"Mage du Désert",264,0,16,18,16
27,"Mage du Désert",265,0,16,18,16
27,"Mage du Désert",266,0,16,18,16
27,"Mage du Désert",267,0,16,18,16
27,"Mage du Désert",271,0,16,18,16
27,"Mage du Désert",277,0,16,18,16
27,"Mage du Désert",282,0,16,18,16
27,"Mage du Désert",283,0,16,18,16
27,"Mage du Désert",292,0,16,18,16
27,"Mage du Désert",298,0,16,18,16
27,"Mage du Désert",308,0,0,0,26
27,"Mage du Désert",324,0,0,0,26
27,"Mage du Désert",326,0,0,0,26
27,"Mage du Désert",331,160,32,30,50
27,"Mage du Désert",332,0,32,30,50
27,"Mage du Désert",346,0,0,0,24
27,"Mage du Désert",348,48,0,0,0
27,"Mage du Désert",351,20,0,0,0
27,"Mage du Désert",359,20,0,0,0
27,"Mage du Désert",366,40,0,0,0
27,"Mage du Désert",368,40,0,0,0
27,"Mage du Désert",382,0,2,0,0
