material1_id,material2_id,result_id,result_atk
39,131,249,2200
39,132,249,2200
39,133,249,2200
39,134,249,2200
39,135,249,2200
39,388,389,3300
39,249,405,3350
39,408,409,3000
39,136,417,2300
39,137,417,2300
39,138,417,2300
39,139,417,2300
39,140,417,2300
39,141,417,2300
39,142,417,2300
39,143,417,2300
39,144,417,2300
39,145,417,2300
39,392,263,2300
39,393,263,2300
39,394,263,2300
39,159,206,2400
39,285,277,2900
39,156,457,2200
39,157,457,2200
39,158,457,2200
39,159,457,2200
39,160,457,2200
39,161,457,2200
39,162,457,2200
39,163,457,2200
39,164,457,2200
39,165,457,2200
39,299,400,3800
39,274,398,2800
40,247,248,4000
40,106,385,2350
40,107,385,2350
40,108,385,2350
40,109,385,2350
40,110,385,2350
40,111,385,2350
40,112,385,2350
40,113,385,2350
40,114,385,2350
40,115,385,2350
40,76,257,2000
40,77,257,2000
40,78,257,2000
40,79,257,2000
40,80,257,2000
40,81,257,2000
40,82,257,2000
40,83,257,2000
40,84,257,2000
40,85,257,2000
40,46,260,2300
40,47,260,2300
40,48,260,2300
40,49,260,2300
40,50,260,2300
40,51,260,2300
40,52,260,2300
40,53,260,2300
40,54,260,2300
40,55,260,2300
40,255,262,3100
40,166,263,2300
40,167,263,2300
40,167,263,2300
40,168,263,2300
40,169,263,2300
40,170,263,2300
40,171,263,2300
40,172,263,2300
40,173,263,2300
40,174,263,2300
40,175,263,2300
40,66,274,2100
40,67,274,2100
40,68,274,2100
40,69,274,2100
40,70,274,2100
40,71,274,2100
40,72,274,2100
40,73,274,2100
40,74,274,2100
40,75,274,2100
40,269,270,2900
40,56,285,2400
40,57,285,2400
40,58,285,2400
40,59,285,2400
40,60,285,2400
40,61,285,2400
40,62,285,2400
40,63,285,2400
40,64,285,2400
40,65,285,2400
40,298,299,2800
40,86,362,2950
40,126,249,2200
40,127,249,2200
40,128,249,2200
40,129,249,2200
40,130,249,2200
40,131,249,2200
40,132,249,2200
40,133,249,2200
40,134,249,2200
40,135,249,2200
40,388,389,3300
40,249,405,3350
40,408,409,3000
40,136,417,2300
40,137,417,2300
40,138,417,2300
40,139,417,2300
40,140,417,2300
40,141,417,2300
40,142,417,2300
40,143,417,2300
40,144,417,2300
40,145,417,2300
40,392,263,2300
40,393,263,2300
40,394,263,2300
40,159,206,2400
40,285,277,2900
40,156,457,2200
40,157,457,2200
40,158,457,2200
40,159,457,2200
40,160,457,2200
40,161,457,2200
40,162,457,2200
40,163,457,2200
40,164,457,2200
40,165,457,2200
40,299,400,3800
40,274,398,2800
41,247,248,4000
41,106,385,2350
41,107,385,2350
41,385,249,2200
41,385,249,2200
41,110,385,2350
41,111,385,2350
41,112,385,2350
41,113,385,2350
41,114,385,2350
41,115,385,2350
41,76,257,2000
41,77,257,2000
41,78,257,2000
41,79,257,2000
41,80,257,2000
41,81,257,2000
41,82,257,2000
41,83,257,2000
41,84,257,2000
41,85,257,2000
41,46,260,2300
41,47,260,2300
41,48,260,2300
41,49,260,2300
41,50,260,2300
41,51,260,2300
41,52,260,2300
41,53,260,2300
41,54,260,2300
41,55,260,2300
41,255,262,3100
41,166,263,2300
41,167,263,2300
41,168,263,2300
41,169,263,2300
41,170,263,2300
41,171,263,2300
41,172,263,2300
41,173,263,2300
41,173,263,2300
41,174,263,2300
41,175,263,2300
41,175,263,2300
41,654,266,3800
41,66,274,2100
41,67,274,2100
41,68,274,2100
41,69,274,2100
41,70,274,2100
41,71,274,2100
41,72,274,2100
41,73,274,2100
41,74,274,2100
41,75,274,2100
41,269,270,2900
41,56,285,2400
41,57,285,2400
41,58,285,2400
41,59,285,2400
41,60,285,2400
41,61,285,2400
41,62,285,2400
41,63,285,2400
41,64,285,2400
41,65,285,2400
41,298,299,2800
41,86,362,2950
41,126,249,2200
41,127,249,2200
41,128,249,2200
41,129,249,2200
41,130,249,2200
41,131,249,2200
41,132,249,2200
41,133,249,2200
41,134,249,2200
41,135,249,2200
41,388,389,3300
41,249,405,3350
41,408,409,3000
41,136,417,2300
41,137,417,2300
41,138,417,2300
41,139,417,2300
41,140,417,2300
41,141,417,2300
41,142,417,2300
41,143,417,2300
41,144,417,2300
41,145,417,2300
41,392,263,2300
41,393,263,2300
41,394,263,2300
41,159,206,2400
41,285,277,2900
41,156,457,2200
41,157,457,2200
41,158,457,2200
41,159,457,2200
41,160,457,2200
41,161,457,2200
41,162,457,2200
41,163,457,2200
41,164,457,2200
41,165,457,2200
41,299,400,3800
41,274,398,2800
42,247,248,4000
42,106,385,2350
42,107,385,2350
42,108,385,2350
42,109,385,2350
42,110,385,2350
42,111,385,2350
42,112,385,2350
42,113,385,2350
42,114,385,2350
42,115,385,2350
42,76,257,2000
42,77,257,2000
42,78,257,2000
42,79,257,2000
42,80,257,2000
42,81,257,2000
42,82,257,2000
42,83,257,2000
42,84,257,2000
42,85,257,2000
42,46,260,2300
42,47,260,2300
42,48,260,2300
42,49,260,2300
42,50,260,2300
42,51,260,2300
42,52,260,2300
42,53,260,2300
42,54,260,2300
42,55,260,2300
42,255,262,3100
42,166,263,2300
42,167,263,2300
42,168,263,2300
42,169,263,2300
42,170,263,2300
42,171,263,2300
42,172,263,2300
42,173,263,2300
42,174,263,2300
42,175,263,2300
42,66,274,2100
42,67,274,2100
42,68,274,2100
42,69,274,2100
42,70,274,2100
42,71,274,2100
42,72,274,2100
42,73,274,2100
42,74,274,2100
42,75,274,2100
42,269,270,2900
42,56,285,2400
42,57,285,2400
42,58,285,2400
42,59,285,2400
42,60,285,2400
42,61,285,2400
42,62,285,2400
42,63,285,2400
42,64,285,2400
42,65,285,2400
42,298,299,2800
42,86,362,2950
42,126,249,2200
42,127,249,2200
42,128,249,2200
42,129,249,2200
42,130,249,2200
42,131,249,2200
42,132,249,2200
42,133,249,2200
42,134,249,2200
42,135,249,2200
42,388,389,3300
42,249,405,3350
42,408,409,3000
42,136,417,2300
42,137,417,2300
42,138,417,2300
42,139,417,2300
42,140,417,2300
42,141,417,2300
42,142,417,2300
42,143,417,2300
42,144,417,2300
42,145,417,2300
42,392,263,2300
42,393,263,2300
42,394,263,2300
42,159,206,2400
42,285,277,2900
42,156,457,2200
42,157,457,2200
42,158,457,2200
42,159,457,2200
42,160,457,2200
42,161,457,2200
42,162,457,2200
42,163,457,2200
42,164,457,2200
42,165,457,2200
42,299,400,3800
42,274,398,2800
43,247,248,4000
43,106,385,2350
43,107,385,2350
43,108,385,2350
43,109,385,2350
43,110,385,2350
43,111,385,2350
43,112,385,2350
43,113,385,2350
43,114,385,2350
43,115,385,2350
43,76,257,2000
43,77,257,2000
43,78,257,2000
43,79,257,2000
43,80,257,2000
43,81,257,2000
43,82,257,2000
43,83,257,2000
43,84,257,2000
43,85,257,2000
43,46,260,2300
43,47,260,2300
43,48,260,2300
43,49,260,2300
43,50,260,2300
43,51,260,2300
43,52,260,2300
43,53,260,2300
43,54,260,2300
43,55,260,2300
43,255,262,3100
43,166,263,2300
43,167,263,2300
43,168,263,2300
43,169,263,2300
43,170,263,2300
43,171,263,2300
43,172,263,2300
43,173,263,2300
43,174,263,2300
43,175,263,2300
43,66,274,2100
43,67,274,2100
43,68,274,2100
43,69,274,2100
43,70,274,2100
43,71,274,2100
43,72,274,2100
43,73,274,2100
43,74,274,2100
43,75,274,2100
43,269,270,2900
43,56,285,2400
43,57,285,2400
43,58,285,2400
43,59,285,2400
43,60,285,2400
43,61,285,2400
43,62,285,2400
43,63,285,2400
43,64,285,2400
43,65,285,2400
43,298,299,2800
43,86,362,2950
43,126,249,2200
43,127,249,2200
43,128,249,2200
43,129,249,2200
43,130,249,2200
43,131,249,2200
43,132,249,2200
43,133,249,2200
43,134,249,2200
43,135,249,2200
43,388,389,3300
43,249,405,3350
43,408,409,3000
43,136,417,2300
43,137,417,2300
43,138,417,2300
43,139,417,2300
43,140,417,2300
43,141,417,2300
43,142,417,2300
43,143,417,2300
43,144,417,2300
43,145,417,2300
43,392,263,2300
43,393,263,2300
43,394,263,2300
43,159,206,2400
43,285,277,2900
43,156,457,2200
43,157,457,2200
43,158,457,2200
43,159,457,2200
43,160,457,2200
43,161,457,2200
43,162,457,2200
43,163,457,2200
43,164,457,2200
43,165,457,2200
43,299,400,3800
43,274,398,2800
44,247,248,4000
44,106,385,2350
44,107,385,2350
44,108,385,2350
44,109,385,2350
44,110,385,2350
44,111,385,2350
44,112,385,2350
44,113,385,2350
44,114,385,2350
44,115,385,2350
44,76,257,2000
44,77,257,2000
44,78,257,2000
44,79,257,2000
44,80,257,2000
44,81,257,2000
44,82,257,2000
44,83,257,2000
44,84,257,2000
44,85,257,2000
44,46,260,2300
44,47,260,2300
44,48,260,2300
44,49,260,2300
44,50,260,2300
44,51,260,2300
44,52,260,2300
44,53,260,2300
44,54,260,2300
44,55,260,2300
44,255,262,3100
44,166,263,2300
44,167,263,2300
44,168,263,2300
44,169,263,2300
44,170,263,2300
44,171,263,2300
44,172,263,2300
44,173,263,2300
44,174,263,2300
44,175,263,2300
44,66,274,2100
44,67,274,2100
44,68,274,2100
44,69,274,2100
44,70,274,2100
44,71,274,2100
44,73,274,2100
44,74,274,2100
44,75,274,2100
44,269,270,2900
44,56,285,2400
44,57,285,2400
44,58,285,2400
44,59,285,2400
44,60,285,2400
44,61,285,2400
44,62,285,2400
44,63,285,2400
44,64,285,2400
44,65,285,2400
44,298,299,2800
44,86,362,2950
44,126,249,2200
44,127,249,2200
44,128,249,2200
44,129,249,2200
44,130,249,2200
44,131,249,2200
44,132,249,2200
44,133,249,2200
44,134,249,2200
44,135,249,2200
44,388,389,3300
44,249,405,3350
44,408,409,3000
44,136,417,2300
44,137,417,2300
44,138,417,2300
44,139,417,2300
44,140,417,2300
44,141,417,2300
44,142,417,2300
44,143,417,2300
44,144,417,2300
44,145,417,2300
44,392,263,2300
44,393,263,2300
44,394,263,2300
44,159,206,2400
44,285,277,2900
44,156,457,2200
44,157,457,2200
44,158,457,2200
44,159,457,2200
44,160,457,2200
44,161,457,2200
44,162,457,2200
44,163,457,2200
44,164,457,2200
44,165,457,2200
44,299,400,3800
44,274,398,2800
45,247,248,4000
45,106,385,2350
45,107,385,2350
45,108,385,2350
45,109,385,2350
45,110,385,2350
45,111,385,2350
45,112,385,2350
45,113,385,2350
45,114,385,2350
45,115,385,2350
45,76,257,2000
45,77,257,2000
45,78,257,2000
45,79,257,2000
45,80,257,2000
45,81,257,2000
45,82,257,2000
45,83,257,2000
45,84,257,2000
45,85,257,2000
45,46,260,2300
45,47,260,2300
45,48,260,2300
45,49,260,2300
45,50,260,2300
45,51,260,2300
45,52,260,2300
45,53,260,2300
45,54,260,2300
45,55,260,2300
45,255,262,3100
45,166,263,2300
45,167,263,2300
45,168,263,2300
45,169,263,2300
45,170,263,2300
45,171,263,2300
45,172,263,2300
45,173,263,2300
45,174,263,2300
45,175,263,2300
45,66,274,2100
45,67,274,2100
45,68,274,2100
45,68,274,2100
45,69,274,2100
45,70,274,2100
45,71,274,2100
45,72,274,2100
45,73,274,2100
45,74,274,2100
45,75,274,2100
45,269,270,2900
45,56,285,2400
45,57,285,2400
45,58,285,2400
45,59,285,2400
45,60,285,2400
45,61,285,2400
45,62,285,2400
45,63,285,2400
45,64,285,2400
45,65,285,2400
45,298,299,2800
45,86,362,2950
45,126,249,2200
45,127,249,2200
45,128,249,2200
45,129,249,2200
45,130,249,2200
45,131,249,2200
45,132,249,2200
45,133,249,2200
45,134,249,2200
45,135,249,2200
45,388,389,3300
45,249,405,3350
45,408,409,3000
45,136,417,2300
45,137,417,2300
45,138,417,2300
45,139,417,2300
45,140,417,2300
45,141,417,2300
45,142,417,2300
45,143,417,2300
45,144,417,2300
45,145,417,2300
45,392,263,2300
45,393,263,2300
45,394,263,2300
45,159,206,2400
45,285,277,2900
45,156,457,2200
45,157,457,2200
45,158,457,2200
45,159,457,2200
45,160,457,2200
45,161,457,2200
45,162,457,2200
45,163,457,2200
45,164,457,2200
45,165,457,2200
45,299,400,3800
45,274,398,2800
46,66,445,2380
46,67,445,2380
46,68,445,2380
46,69,445,2380
46,70,445,2380
46,71,445,2380
46,72,445,2380
46,73,445,2380
46,74,445,2380
46,75,445,2380
46,283,284,3800
46,106,388,2100
46,107,388,2100
46,108,388,2100
46,109,388,2100
46,110,388,2100
46,111,388,2100
46,112,388,2100
46,113,388,2100
46,114,388,2100
46,115,388,2100
46,166,408,2300
46,167,408,2300
46,168,408,2300
46,169,408,2300
46,170,408,2300
46,171,408,2300
46,172,408,2300
46,173,408,2300
46,174,408,2300
46,175,408,2300
46,176,411,2300
46,177,411,2300
46,178,411,2300
46,179,411,2300
46,180,411,2300
46,181,411,2300
46,182,411,2300
46,183,411,2300
46,177,411,2300
46,185,411,2300
46,418,434,3900
46,392,408,2300
46,393,408,2300
46,394,408,2300
46,96,444,2200
46,97,444,2200
46,98,444,2200
46,99,444,2200
46,100,444,2200
46,101,444,2200
46,102,444,2200
46,103,444,2200
46,104,444,2200
46,105,444,2200
46,156,447,2100
46,157,447,2100
46,158,447,2100
46,159,447,2100
46,160,447,2100
46,161,447,2100
46,162,447,2100
46,163,447,2100
46,164,447,2100
46,165,447,2100
46,159,191,2200
46,458,279,3000
46,279,462,4000
46,446,403,3100
46,56,486,2500
46,57,486,2500
46,58,486,2500
46,59,486,2500
46,60,486,2500
46,61,486,2500
46,62,486,2500
46,63,486,2500
46,64,486,2500
46,65,486,2500
47,66,445,2380
47,67,445,2380
47,68,445,2380
47,69,445,2380
47,70,445,2380
47,71,445,2380
47,72,445,2380
47,73,445,2380
47,74,445,2380
47,75,445,2380
47,283,284,3800
47,66,287,2650
47,67,287,2650
47,68,287,2650
47,69,287,2650
47,70,287,2650
47,71,287,2650
47,72,287,2650
47,73,287,2650
47,74,287,2650
47,75,287,2650
47,106,388,2100
47,107,388,2100
47,108,388,2100
47,109,388,2100
47,110,388,2100
47,111,388,2100
47,112,388,2100
47,113,388,2100
47,114,388,2100
47,115,388,2100
47,166,408,2300
47,167,408,2300
47,168,408,2300
47,169,408,2300
47,170,408,2300
47,171,408,2300
47,172,408,2300
47,173,408,2300
47,174,408,2300
47,175,408,2300
47,418,434,3900
47,392,408,2300
47,393,408,2300
47,394,408,2300
47,96,444,2200
47,97,444,2200
47,98,444,2200
47,99,444,2200
47,100,444,2200
47,101,444,2200
47,102,444,2200
47,103,444,2200
47,104,444,2200
47,105,444,2200
47,156,447,2100
47,157,447,2100
47,158,447,2100
47,159,447,2100
47,160,447,2100
47,161,447,2100
47,162,447,2100
47,163,447,2100
47,164,447,2100
47,165,447,2100
47,159,191,2200
47,458,279,3000
47,279,462,4000
47,446,403,3100
47,56,486,2500
47,57,486,2500
47,58,486,2500
47,59,486,2500
47,60,486,2500
47,61,486,2500
47,62,486,2500
47,63,486,2500
47,64,486,2500
47,65,486,2500
47,176,411,2300
47,177,411,2300
47,178,411,2300
47,179,411,2300
47,180,411,2300
47,181,411,2300
47,182,411,2300
47,183,411,2300
47,184,411,2300
47,185,411,2300
48,66,445,2380
48,67,445,2380
48,68,445,2380
48,69,445,2380
48,70,445,2380
48,71,445,2380
48,72,445,2380
48,73,445,2380
48,74,445,2380
48,75,445,2380
48,283,284,3800
48,106,388,2100
48,107,388,2100
48,108,388,2100
48,109,388,2100
48,110,388,2100
48,111,388,2100
48,112,388,2100
48,113,388,2100
48,114,388,2100
48,115,388,2100
48,166,408,2300
48,167,408,2300
48,168,408,2300
48,169,408,2300
48,170,408,2300
48,171,408,2300
48,172,408,2300
48,173,408,2300
48,174,408,2300
48,175,408,2300
48,418,434,3900
48,392,408,2300
48,393,408,2300
48,394,408,2300
48,96,444,2200
48,97,444,2200
48,98,444,2200
48,99,444,2200
48,100,444,2200
48,101,444,2200
48,102,444,2200
48,103,444,2200
48,104,444,2200
48,105,444,2200
48,156,447,2100
48,157,447,2100
48,158,447,2100
48,159,447,2100
48,160,447,2100
48,161,447,2100
48,162,447,2100
48,163,447,2100
48,164,447,2100
48,165,447,2100
48,159,191,2200
48,458,279,3000
48,279,462,4000
48,446,403,3100
48,56,486,2500
48,57,486,2500
48,58,486,2500
48,59,486,2500
48,60,486,2500
48,61,486,2500
48,62,486,2500
48,63,486,2500
48,64,486,2500
48,65,486,2500
48,176,411,2300
48,177,411,2300
48,178,411,2300
48,179,411,2300
48,180,411,2300
48,181,411,2300
48,182,411,2300
48,183,411,2300
48,184,411,2300
48,185,411,2300
49,66,445,2380
49,67,445,2380
49,68,445,2380
49,69,445,2380
49,70,445,2380
49,71,445,2380
49,72,445,2380
49,73,445,2380
49,74,445,2380
49,75,445,2380
49,283,284,3800
49,66,287,2650
49,67,287,2650
49,68,287,2650
49,69,287,2650
49,70,287,2650
49,71,287,2650
49,72,287,2650
49,73,287,2650
49,74,287,2650
49,75,287,2650
49,106,388,2100
49,107,388,2100
49,108,388,2100
49,109,388,2100
49,110,388,2100
49,111,388,2100
49,112,388,2100
49,113,388,2100
49,114,388,2100
49,115,388,2100
49,166,408,2300
49,167,408,2300
49,168,408,2300
49,169,408,2300
49,170,408,2300
49,171,408,2300
49,172,408,2300
49,173,408,2300
49,174,408,2300
49,175,408,2300
49,418,434,3900
49,392,408,2300
49,393,408,2300
49,394,408,2300
49,96,444,2200
49,97,444,2200
49,98,444,2200
49,99,444,2200
49,100,444,2200
49,101,444,2200
49,102,444,2200
49,103,444,2200
49,104,444,2200
49,105,444,2200
49,156,447,2100
49,157,447,2100
49,158,447,2100
49,159,447,2100
49,160,447,2100
49,161,447,2100
49,162,447,2100
49,163,447,2100
49,164,447,2100
49,165,447,2100
49,159,191,2200
49,458,279,3000
49,279,462,4000
49,446,403,3100
49,56,486,2500
49,57,486,2500
49,58,486,2500
49,59,486,2500
49,60,486,2500
49,61,486,2500
49,62,486,2500
49,63,486,2500
49,64,486,2500
49,65,486,2500
49,176,411,2300
49,177,411,2300
49,178,411,2300
49,179,411,2300
49,180,411,2300
49,181,411,2300
49,182,411,2300
49,183,411,2300
49,184,411,2300
49,185,411,2300
50,66,445,2380
50,67,445,2380
50,68,445,2380
50,69,445,2380
50,70,445,2380
50,71,445,2380
50,72,445,2380
50,73,445,2380
50,74,445,2380
50,75,445,2380
50,283,284,3800
50,106,388,2100
50,107,388,2100
50,108,388,2100
50,109,388,2100
50,110,388,2100
50,111,388,2100
50,112,388,2100
50,113,388,2100
50,114,388,2100
50,115,388,2100
50,166,408,2300
50,167,408,2300
50,168,408,2300
50,169,408,2300
50,170,408,2300
50,171,408,2300
50,172,408,2300
50,173,408,2300
50,174,408,2300
50,175,408,2300
50,418,434,3900
50,392,408,2300
50,393,408,2300
50,394,408,2300
50,96,444,2200
50,97,444,2200
50,98,444,2200
50,99,444,2200
50,100,444,2200
50,101,444,2200
50,102,444,2200
50,103,444,2200
50,104,444,2200
50,105,444,2200
50,156,447,2100
50,157,447,2100
50,158,447,2100
50,159,447,2100
50,160,447,2100
50,161,447,2100
50,162,447,2100
50,163,447,2100
50,164,447,2100
50,165,447,2100
50,159,191,2200
50,458,279,3000
50,279,462,4000
50,446,403,3100
50,56,486,2500
50,57,486,2500
50,58,486,2500
50,59,486,2500
50,60,486,2500
50,61,486,2500
50,62,486,2500
50,63,486,2500
50,64,486,2500
50,65,486,2500
50,176,411,2300
50,177,411,2300
50,178,411,2300
50,179,411,2300
50,180,411,2300
50,181,411,2300
50,182,411,2300
50,183,411,2300
50,184,411,2300
50,185,411,2300
51,66,445,2380
51,67,445,2380
51,68,445,2380
51,69,445,2380
51,70,445,2380
51,71,445,2380
51,72,445,2380
51,73,445,2380
51,74,445,2380
51,75,445,2380
51,283,284,3800
51,106,388,2100
51,107,388,2100
51,108,388,2100
51,109,388,2100
51,110,388,2100
51,111,388,2100
51,112,388,2100
51,114,388,2100
51,115,388,2100
51,166,408,2300
51,167,408,2300
51,168,408,2300
51,169,408,2300
51,170,408,2300
51,171,408,2300
51,172,408,2300
51,173,408,2300
51,174,408,2300
51,175,408,2300
51,418,434,3900
51,52,436,3100
51,392,408,2300
51,393,408,2300
51,394,408,2300
51,96,444,2200
51,97,444,2200
51,98,444,2200
51,99,444,2200
51,100,444,2200
51,101,444,2200
51,102,444,2200
51,103,444,2200
51,104,444,2200
51,105,444,2200
51,156,447,2100
51,157,447,2100
51,158,447,2100
51,159,447,2100
51,160,447,2100
51,161,447,2100
51,162,447,2100
51,163,447,2100
51,164,447,2100
51,165,447,2100
51,159,191,2200
51,458,279,3000
51,279,462,4000
51,446,403,3100
51,56,486,2500
51,57,486,2500
51,58,486,2500
51,59,486,2500
51,60,486,2500
51,61,486,2500
51,62,486,2500
51,63,486,2500
51,64,486,2500
51,65,486,2500
51,176,411,2300
51,177,411,2300
51,178,411,2300
51,179,411,2300
51,180,411,2300
51,181,411,2300
51,182,411,2300
51,183,411,2300
51,184,411,2300
51,185,411,2300
52,66,445,2380
52,67,445,2380
52,68,445,2380
52,69,445,2380
52,70,445,2380
52,71,445,2380
52,72,445,2380
52,73,445,2380
52,74,445,2380
52,75,445,2380
52,283,284,3800
52,106,388,2100
52,107,388,2100
52,108,388,2100
52,109,388,2100
52,110,388,2100
52,111,388,2100
52,112,388,2100
52,113,388,2100
52,114,388,2100
52,115,388,2100
52,166,408,2300
52,167,408,2300
52,168,408,2300
52,169,408,2300
52,170,408,2300
52,171,408,2300
52,172,408,2300
52,173,408,2300
52,174,408,2300
52,175,408,2300
52,418,434,3900
52,392,408,2300
52,393,408,2300
52,394,408,2300
52,96,444,2200
52,97,444,2200
52,98,444,2200
52,99,444,2200
52,100,444,2200
52,101,444,2200
52,102,444,2200
52,103,444,2200
52,104,444,2200
52,105,444,2200
52,156,447,2100
52,157,447,2100
52,158,447,2100
52,159,447,2100
52,160,447,2100
52,161,447,2100
52,162,447,2100
52,163,447,2100
52,164,447,2100
52,165,447,2100
52,159,191,2200
52,458,279,3000
52,279,462,4000
52,446,403,3100
52,56,486,2500
52,57,486,2500
52,58,486,2500
52,59,486,2500
52,60,486,2500
52,61,486,2500
52,62,486,2500
52,63,486,2500
52,64,486,2500
52,65,486,2500
52,176,411,2300
52,177,411,2300
52,178,411,2300
52,179,411,2300
52,180,411,2300
52,181,411,2300
52,182,411,2300
52,183,411,2300
52,184,411,2300
52,185,411,2300
53,283,284,3800
53,106,388,2100
53,107,388,2100
53,108,388,2100
53,109,388,2100
53,110,388,2100
53,111,388,2100
53,112,388,2100
53,113,388,2100
53,114,388,2100
53,115,388,2100
53,166,408,2300
53,167,408,2300
53,168,408,2300
53,169,408,2300
53,170,408,2300
53,171,408,2300
53,172,408,2300
53,173,408,2300
53,174,408,2300
53,175,408,2300
53,418,434,3900
53,392,408,2300
53,393,408,2300
53,394,408,2300
53,96,444,2200
53,97,444,2200
53,98,444,2200
53,99,444,2200
53,100,444,2200
53,101,444,2200
53,102,444,2200
53,103,444,2200
53,104,444,2200
53,105,444,2200
53,66,445,2380
53,67,445,2380
53,68,445,2380
53,69,445,2380
53,70,445,2380
53,71,445,2380
53,72,445,2380
53,73,445,2380
53,74,445,2380
53,75,445,2380
53,156,447,2100
53,157,447,2100
53,158,447,2100
53,159,447,2100
53,160,447,2100
53,161,447,2100
53,162,447,2100
53,163,447,2100
53,164,447,2100
53,165,447,2100
53,159,191,2200
53,458,279,3000
53,279,462,4000
53,446,403,3100
53,56,486,2500
53,57,486,2500
53,58,486,2500
53,59,486,2500
53,60,486,2500
53,61,486,2500
53,62,486,2500
53,63,486,2500
53,64,486,2500
53,65,486,2500
53,176,411,2300
53,177,411,2300
53,178,411,2300
53,179,411,2300
53,180,411,2300
53,181,411,2300
53,182,411,2300
53,183,411,2300
53,184,411,2300
53,185,411,2300
54,66,445,2380
54,67,445,2380
54,68,445,2380
54,69,445,2380
54,70,445,2380
54,71,445,2380
54,72,445,2380
54,73,445,2380
54,74,445,2380
54,75,445,2380
54,283,284,3800
54,106,388,2100
54,107,388,2100
54,108,388,2100
54,109,388,2100
54,110,388,2100
54,111,388,2100
54,112,388,2100
54,113,388,2100
54,114,388,2100
54,115,388,2100
54,166,408,2300
54,167,408,2300
54,168,408,2300
54,169,408,2300
54,170,408,2300
54,171,408,2300
54,172,408,2300
54,173,408,2300
54,174,408,2300
54,175,408,2300
54,418,434,3900
54,392,408,2300
54,393,408,2300
54,394,408,2300
54,96,444,2200
54,97,444,2200
54,98,444,2200
54,99,444,2200
54,100,444,2200
54,101,444,2200
54,102,444,2200
54,103,444,2200
54,104,444,2200
54,105,444,2200
54,156,447,2100
54,157,447,2100
54,158,447,2100
54,159,447,2100
54,160,447,2100
54,161,447,2100
54,162,447,2100
54,163,447,2100
54,164,447,2100
54,165,447,2100
54,159,191,2200
54,458,279,3000
54,279,462,4000
54,446,403,3100
54,56,486,2500
54,57,486,2500
54,58,486,2500
54,59,486,2500
54,60,486,2500
54,61,486,2500
54,62,486,2500
54,63,486,2500
54,64,486,2500
54,65,486,2500
54,176,411,2300
54,177,411,2300
54,178,411,2300
54,179,411,2300
54,180,411,2300
54,181,411,2300
54,182,411,2300
54,183,411,2300
54,184,411,2300
54,185,411,2300
55,66,445,2380
55,67,445,2380
55,68,445,2380
55,69,445,2380
55,70,445,2380
55,71,445,2380
55,72,445,2380
55,73,445,2380
55,74,445,2380
55,75,445,2380
55,283,284,3800
55,106,388,2100
55,107,388,2100
55,108,388,2100
55,109,388,2100
55,110,388,2100
55,111,388,2100
55,112,388,2100
55,113,388,2100
55,114,388,2100
55,115,388,2100
55,166,408,2300
55,167,408,2300
55,168,408,2300
55,169,408,2300
55,170,408,2300
55,171,408,2300
55,172,408,2300
55,173,408,2300
55,174,408,2300
55,175,408,2300
55,418,434,3900
55,392,408,2300
55,393,408,2300
55,394,408,2300
55,96,444,2200
55,97,444,2200
55,98,444,2200
55,99,444,2200
55,100,444,2200
55,101,444,2200
55,102,444,2200
55,103,444,2200
55,104,444,2200
55,105,444,2200
55,156,447,2100
55,157,447,2100
55,158,447,2100
55,159,447,2100
55,160,447,2100
55,161,447,2100
55,162,447,2100
55,163,447,2100
55,164,447,2100
55,165,447,2100
55,159,191,2200
55,458,279,3000
55,279,462,4000
55,446,403,3100
55,56,486,2500
55,57,486,2500
55,58,486,2500
55,59,486,2500
55,60,486,2500
55,61,486,2500
55,62,486,2500
55,63,486,2500
55,64,486,2500
55,65,486,2500
55,176,411,2300
55,177,411,2300
55,178,411,2300
55,179,411,2300
55,180,411,2300
55,181,411,2300
55,182,411,2300
55,183,411,2300
55,184,411,2300
55,185,411,2300
56,260,261,3000
56,67,443,2200
56,79,293,2500
56,80,295,2300
56,76,295,2300
56,77,295,2300
56,78,295,2300
56,81,295,2300
56,82,293,2500
56,83,295,2300
56,84,295,2300
56,85,295,2300
56,295,296,2750
56,86,364,2200
56,87,358,2600
56,88,358,2600
56,89,364,2200
56,90,364,2200
56,91,364,2200
56,92,364,2200
56,94,364,2200
56,93,358,2600
56,95,364,2200
56,136,377,2400
56,137,377,2400
56,138,377,2400
56,139,377,2400
56,140,377,2400
56,141,377,2400
56,142,377,2400
56,143,377,2400
56,144,377,2400
56,145,377,2400
56,186,224,3000
56,189,224,3000
56,191,224,3000
56,194,224,3000
56,206,224,3000
56,213,224,3000
56,219,224,3000
56,373,377,2400
56,68,443,2200
56,69,443,2200
56,70,443,2200
56,71,443,2200
56,72,443,2200
56,73,443,2200
56,74,443,2200
56,75,443,2200
56,74,224,3000
56,159,224,3000
56,166,210,2100
56,167,210,2100
56,168,210,2100
56,169,210,2100
56,170,210,2100
56,171,210,2100
56,172,210,2100
56,173,210,2100
56,174,210,2100
56,175,210,2100
56,365,359,4000
56,473,474,4000
56,443,273,3300
56,364,365,3200
56,56,477,2450
56,57,477,2450
56,156,480,2250
56,157,480,2250
56,158,480,2250
56,159,480,2250
56,160,480,2250
56,161,480,2250
56,162,480,2250
